"";"9996";"9996 - Pusat Kesihatan/ Spa Perlis";"01 - Perlis";"09 - Negeri"
"";"9997";"9997 - Pusat Pendidikan/ Latihan/ Pusat Komuniti Perlis";"01 - Perlis";"09 - Negeri"
"";"9998";"9998 - Lain-lain (Hotspot yang tidak ada dalam senarai) Perlis";"01 - Perlis";"09 - Negeri"
"";"9999";"9999 - Lain-lain (Bukan hotspot) Perlis";"01 - Perlis";"09 - Negeri"
"";"0001";"0001 - 99 Wonderland Park Gombak Gombak";"01 - Gombak";"10 - Negeri"
"";"0002";"0002 - Air Terjun Kaki Genting Gombak";"01 - Gombak";"10 - Negeri"
"";"0003";"0003 - Air Terjun Kemensah Gombak";"01 - Gombak";"10 - Negeri"
"";"0004";"0004 - Air Terjun Mini Jeram Gombak";"01 - Gombak";"10 - Negeri"
"";"0005";"0005 - Air Terjun Sungai Pisang Gombak";"01 - Gombak";"10 - Negeri"
"";"0006";"0006 - Batu Caves` late Pliocene fossils Gombak";"01 - Gombak";"10 - Negeri"
"";"0007";"0007 - Bukit Tabur Gombak";"01 - Gombak";"10 - Negeri"
"";"0008";"0008 - Bukit Takun Limestone Gombak";"01 - Gombak";"10 - Negeri"
"";"0009";"0009 - Darul Ehsan Golf Club Gombak";"01 - Gombak";"10 - Negeri"
"";"0010";"0010 - Empangan Batu Gombak";"01 - Gombak";"10 - Negeri"
"";"0011";"0011 - Forest Research Institute of Malaysia (FRIM) Gombak";"01 - Gombak";"10 - Negeri"
"";"0012";"0012 - Former Coal Mine, Batu Arang Gombak";"01 - Gombak";"10 - Negeri"
"";"0013";"0013 - FunPark @ Gamuda Luge Gardens, Rawang Gombak";"01 - Gombak";"10 - Negeri"
"";"0014";"0014 - Gua Damai Extreme Park Gombak";"01 - Gombak";"10 - Negeri"
"";"0015";"0015 - Hutan Lipur Bukit Lagong Gombak";"01 - Gombak";"10 - Negeri"
"";"0016";"0016 - Hutan Lipur Sungai Tua Gombak";"01 - Gombak";"10 - Negeri"
"";"0017";"0017 - Hutan Lipur Templer Park Gombak";"01 - Gombak";"10 - Negeri"
"";"0018";"0018 - IDEAL Convention Centre (IDCC) Selayang Gombak";"01 - Gombak";"10 - Negeri"
"";"0019";"0019 - Jeram Kubang Gajah Gombak";"01 - Gombak";"10 - Negeri"
"";"0020";"0020 - Jungle School Gombak Malaysia Gombak";"01 - Gombak";"10 - Negeri"
"";"0021";"0021 - Kawasan Perkhemahan Alang Sedayu Gombak";"01 - Gombak";"10 - Negeri"
"";"0022";"0022 - Kolam Air Panas Selayang Gombak";"01 - Gombak";"10 - Negeri"
"";"0023";"0023 - Kuil Batu Caves Gombak";"01 - Gombak";"10 - Negeri"
"";"0024";"0024 - LTH Training Center (LTC) Gombak";"01 - Gombak";"10 - Negeri"
"";"0025";"0025 - Muzium Orang Asli, Gombak Gombak";"01 - Gombak";"10 - Negeri"
"";"0026";"0026 - Quartz Ridge Gombak Gombak";"01 - Gombak";"10 - Negeri"
"";"0027";"0027 - Rijang Gombak Karak Highway Gombak";"01 - Gombak";"10 - Negeri"
"";"0028";"0028 - Sempah Volcano Complex Gombak";"01 - Gombak";"10 - Negeri"
"";"0029";"0029 - Skyline Luge Kuala Lumpur Gombak";"01 - Gombak";"10 - Negeri"
"";"0030";"0030 - Stadium Selayang Gombak";"01 - Gombak";"10 - Negeri"
"";"0031";"0031 - Syis Selut Karak Gombak";"01 - Gombak";"10 - Negeri"
"";"0032";"0032 - Taman Eko Rimba Kanching Gombak";"01 - Gombak";"10 - Negeri"
"";"0033";"0033 - Taman Eko Rimba Komanwel Gombak";"01 - Gombak";"10 - Negeri"
"";"0034";"0034 - Taman Eko Rimba Sungai Tua Gombak";"01 - Gombak";"10 - Negeri"
"";"0035";"0035 - Taman Eko Rimba Templer Gombak";"01 - Gombak";"10 - Negeri"
"";"0036";"0036 - Tasik Biru Kundang Gombak";"01 - Gombak";"10 - Negeri"
"";"0037";"0037 - Tasik Puteri Golf & Country Club Gombak";"01 - Gombak";"10 - Negeri"
"";"0038";"0038 - Templer Park Country & Golf Club Gombak";"01 - Gombak";"10 - Negeri"
"";"0039";"0039 - Valencia Golf Club Gombak";"01 - Gombak";"10 - Negeri"
"";"0040";"0040 - Zoo Negara Gombak";"01 - Gombak";"10 - Negeri"
"";"9990";"9990 - Kedai Makan/ Restoran Gombak";"01 - Gombak";"10 - Negeri"
"";"9991";"9991 - Hospital/ Klinik Gombak";"01 - Gombak";"10 - Negeri"
"";"9992";"9992 - Pasaraya/ Kedai Runcit/ Pasar Gombak";"01 - Gombak";"10 - Negeri"
"";"9993";"9993 - Tempat Ibadat Gombak";"01 - Gombak";"10 - Negeri"
"";"9994";"9994 - Pusat Hiburan(Contoh: Kelab/ Pub/ Disko/ Karaoke) Gombak";"01 - Gombak";"10 - Negeri"
"";"9995";"9995 - Pusat Sukan/ Stadium/ Kelab Sukan & Rekreasi Gombak";"01 - Gombak";"10 - Negeri"
"";"9996";"9996 - Pusat Kesihatan/ Spa Gombak";"01 - Gombak";"10 - Negeri"
"";"9997";"9997 - Pusat Pendidikan/ Latihan/ Pusat Komuniti Gombak";"01 - Gombak";"10 - Negeri"
"";"9998";"9998 - Lain-lain (Hotspot yang tidak ada dalam senarai) Gombak";"01 - Gombak";"10 - Negeri"
"";"9999";"9999 - Lain-lain (Bukan hotspot) Gombak";"01 - Gombak";"10 - Negeri"
"";"0001";"0001 - AEON Bukit Tinggi Shopping Centre Klang";"02 - Klang";"10 - Negeri"
"";"0002";"0002 - AEON Mall Bukit Raja Klang";"02 - Klang";"10 - Negeri"
"";"0003";"0003 - Bukit Kemuning Golf & Country Resort Klang";"02 - Klang";"10 - Negeri"
"";"0004";"0004 - Gedung Raja Abdullah, Kelang, Selangor Klang";"02 - Klang";"10 - Negeri"
"";"0005";"0005 - GM Klang Wholesale City Klang";"02 - Klang";"10 - Negeri"
"";"0006";"0006 - Istana Alam Shah, Klang Klang";"02 - Klang";"10 - Negeri"
"";"0007";"0007 - Kampung Orang Asli Pulau Indah Klang";"02 - Klang";"10 - Negeri"
"";"0008";"0008 - Klang Parade Klang";"02 - Klang";"10 - Negeri"
"";"0009";"0009 - Kota Permai Golf & Country Club Klang";"02 - Klang";"10 - Negeri"
"";"0010";"0010 - Kuan Yin Temple, Klang Klang";"02 - Klang";"10 - Negeri"
"";"0011";"0011 - Laguna Park Pulau Indah Klang";"02 - Klang";"10 - Negeri"
"";"0012";"0012 - Little India Klang Klang";"02 - Klang";"10 - Negeri"
"";"0013";"0013 - Masjid Bandar Diraja Klang Klang";"02 - Klang";"10 - Negeri"
"";"0014";"0014 - Masjid Diraja Sultan Sulaiman Klang";"02 - Klang";"10 - Negeri"
"";"0015";"0015 - Masjid India Muslim Tengku Kelana Klang";"02 - Klang";"10 - Negeri"
"";"0016";"0016 - Padang Sultan Sulaiman/ Stadium Kota Raja Klang";"02 - Klang";"10 - Negeri"
"";"0017";"0017 - Pantai Acheh, Pulau Indah Klang";"02 - Klang";"10 - Negeri"
"";"0018";"0018 - Perkampungan Nelayan Klang";"02 - Klang";"10 - Negeri"
"";"0019";"0019 - Port Klang Cruise Centre Klang";"02 - Klang";"10 - Negeri"
"";"0020";"0020 - Pulau Indah Klang";"02 - Klang";"10 - Negeri"
"";"0021";"0021 - Pulau Ketam Klang";"02 - Klang";"10 - Negeri"
"";"0022";"0022 - Qin Liang Temple Klang";"02 - Klang";"10 - Negeri"
"";"0023";"0023 - Raja Mahadi Fort Klang";"02 - Klang";"10 - Negeri"
"";"0024";"0024 - River Track Cycle Park, Pulau Indah Klang";"02 - Klang";"10 - Negeri"
"";"0025";"0025 - Riverine Water Theme Park & Hotel Klang";"02 - Klang";"10 - Negeri"
"";"0026";"0026 - Royal Klang Club Klang";"02 - Klang";"10 - Negeri"
"";"0027";"0027 - Royal Klang Town Heritage Walk Klang";"02 - Klang";"10 - Negeri"
"";"0028";"0028 - Royal Selangor Yacht Club Klang";"02 - Klang";"10 - Negeri"
"";"0029";"0029 - Rumah Rakit Tok Wan Kampung Teluk Nipah Klang";"02 - Klang";"10 - Negeri"
"";"0030";"0030 - Sri Sundaraja Perumal Temple, Klang Klang";"02 - Klang";"10 - Negeri"
"";"0031";"0031 - Sultan Abdul Aziz Royal Gallery Klang";"02 - Klang";"10 - Negeri"
"";"0032";"0032 - Taman Bandar Diraja Klang";"02 - Klang";"10 - Negeri"
"";"0033";"0033 - Taman Pengkalan Batu Klang";"02 - Klang";"10 - Negeri"
"";"0034";"0034 - Taman Rakyat Klang Klang";"02 - Klang";"10 - Negeri"
"";"0035";"0035 - Taman Tugu Keris Klang";"02 - Klang";"10 - Negeri"
"";"0036";"0036 - Tanjung Harapan Port Klang Klang";"02 - Klang";"10 - Negeri"
"";"9990";"9990 - Kedai Makan/ Restoran Klang";"02 - Klang";"10 - Negeri"
"";"9991";"9991 - Hospital/ Klinik Klang";"02 - Klang";"10 - Negeri"
"";"9992";"9992 - Pasaraya/ Kedai Runcit/ Pasar Klang";"02 - Klang";"10 - Negeri"
"";"9993";"9993 - Tempat Ibadat Klang";"02 - Klang";"10 - Negeri"
"";"9994";"9994 - Pusat Hiburan(Contoh: Kelab/ Pub/ Disko/ Karaoke) Klang";"02 - Klang";"10 - Negeri"
"";"9995";"9995 - Pusat Sukan/ Stadium/ Kelab Sukan & Rekreasi Klang";"02 - Klang";"10 - Negeri"
"";"9996";"9996 - Pusat Kesihatan/ Spa Klang";"02 - Klang";"10 - Negeri"
"";"9997";"9997 - Pusat Pendidikan/ Latihan/ Pusat Komuniti Klang";"02 - Klang";"10 - Negeri"
"";"9998";"9998 - Lain-lain (Hotspot yang tidak ada dalam senarai) Klang";"02 - Klang";"10 - Negeri"
"";"9999";"9999 - Lain-lain (Bukan hotspot) Klang";"02 - Klang";"10 - Negeri"
"";"0001";"0001 - Amverton Cove Golf & Island Resort Kuala Langat";"03 - Langat";"10 - Negeri"
"";"0002";"0002 - Amverton Cove Riverine Splash Water Theme Park Kuala Langat";"03 - Langat";"10 - Negeri"
"";"0003";"0003 - Amverton Cove Riverine Survival Park Kuala Langat";"03 - Langat";"10 - Negeri"
"";"0004";"0004 - Dataran Banting Kuala Langat";"03 - Langat";"10 - Negeri"
"";"0005";"0005 - Discovery Park @ Gamuda Cove, Kuala Langat Kuala Langat";"03 - Langat";"10 - Negeri"
"";"0006";"0006 - Fo Guang Shan Dong Zen Temple Kuala Langat";"03 - Langat";"10 - Negeri"
"";"0007";"0007 - Gold Coast Morib Kuala Langat";"03 - Langat";"10 - Negeri"
"";"0008";"0008 - Hatters Castle Kuala Langat";"03 - Langat";"10 - Negeri"
"";"0009";"0009 - Istana Bandar Jugra Kuala Langat";"03 - Langat";"10 - Negeri"
"";"0010";"0010 - Istana Long Puteri/ Maimun Kuala Langat";"03 - Langat";"10 - Negeri"
"";"0011";"0011 - Kuan Wellness Eco Park, Tanjung Sepat Kuala Langat";"03 - Langat";"10 - Negeri"
"";"0012";"0012 - Magica Tropicana Aman Hall Kuala Langat";"03 - Langat";"10 - Negeri"
"";"0013";"0013 - Makam Almarhum Sultan Abdul Samad, Jugra Kuala Langat";"03 - Langat";"10 - Negeri"
"";"0014";"0014 - Masjid Diraja Sultan Alaeddin Kuala Langat";"03 - Langat";"10 - Negeri"
"";"0015";"0015 - Monumen Stor Simpanan Peluru, Bukit Jugra Kuala Langat";"03 - Langat";"10 - Negeri"
"";"0016";"0016 - Muzium Insitu Jugra Kuala Langat";"03 - Langat";"10 - Negeri"
"";"0017";"0017 - Nature Center (Pakas), Kampung Endah Kuala Langat";"03 - Langat";"10 - Negeri"
"";"0018";"0018 - Pantai Kelanang Kuala Langat";"03 - Langat";"10 - Negeri"
"";"0019";"0019 - Pantai Morib Kuala Langat";"03 - Langat";"10 - Negeri"
"";"0020";"0020 - Pantai Tanjung Rhu, Pulau Carey Kuala Langat";"03 - Langat";"10 - Negeri"
"";"0021";"0021 - Paragliding at Jugra Kuala Langat";"03 - Langat";"10 - Negeri"
"";"0022";"0022 - Paya Indah Discovery Wetlands @ Gamuda Cove, Kuala Langat Kuala Langat";"03 - Langat";"10 - Negeri"
"";"0023";"0023 - Pengkalan Batu Hampar, Jugra Kuala Langat";"03 - Langat";"10 - Negeri"
"";"0024";"0024 - Pulau Carey Kuala Langat";"03 - Langat";"10 - Negeri"
"";"0025";"0025 - Quayside TwentyFive7 Kuala Langat";"03 - Langat";"10 - Negeri"
"";"0026";"0026 - Rumah Api Jugra, Bukit Jugra Kuala Langat";"03 - Langat";"10 - Negeri"
"";"0027";"0027 - Sailboat Pantai Batu Laut Kuala Langat";"03 - Langat";"10 - Negeri"
"";"0028";"0028 - Sanctuary Mall, Bandar Rimbayu Kuala Langat";"03 - Langat";"10 - Negeri"
"";"0029";"0029 - SplashMania @ Gamuda Cove, Kuala Langat Kuala Langat";"03 - Langat";"10 - Negeri"
"";"0030";"0030 - Sri Morib Golf Club Kuala Langat";"03 - Langat";"10 - Negeri"
"";"0031";"0031 - Tadom Hill Resorts, Banting Kuala Langat";"03 - Langat";"10 - Negeri"
"";"0032";"0032 - Taman Buaya, Paya Indah Wetlands Kuala Langat";"03 - Langat";"10 - Negeri"
"";"0033";"0033 - Taman Rekreasi Paya Bakau Kampung Sijangkang Kuala Langat";"03 - Langat";"10 - Negeri"
"";"0034";"0034 - Tropicana Aman,East Lake Central Park Kuala Langat";"03 - Langat";"10 - Negeri"
"";"0035";"0035 - Tugu Badminton Anak-anak Sidek Kuala Langat";"03 - Langat";"10 - Negeri"
"";"0036";"0036 - Tugu Peringatan Tentera India Kuala Langat";"03 - Langat";"10 - Negeri"
"";"9990";"9990 - Kedai Makan/ Restoran Kuala Langat";"03 - Langat";"10 - Negeri"
"";"9991";"9991 - Hospital/ Klinik Kuala Langat";"03 - Langat";"10 - Negeri"
"";"9992";"9992 - Pasaraya/ Kedai Runcit/ Pasar Kuala Langat";"03 - Langat";"10 - Negeri"
"";"9993";"9993 - Tempat Ibadat Kuala Langat";"03 - Langat";"10 - Negeri"
"";"9994";"9994 - Pusat Hiburan(Contoh: Kelab/ Pub/ Disko/ Karaoke) Kuala Langat";"03 - Langat";"10 - Negeri"
"";"9995";"9995 - Pusat Sukan/ Stadium/ Kelab Sukan & Rekreasi Kuala Langat";"03 - Langat";"10 - Negeri"
"";"9996";"9996 - Pusat Kesihatan/ Spa Kuala Langat";"03 - Langat";"10 - Negeri"
"";"9997";"9997 - Pusat Pendidikan/ Latihan/ Pusat Komuniti Kuala Langat";"03 - Langat";"10 - Negeri"
"";"9998";"9998 - Lain-lain (Hotspot yang tidak ada dalam senarai) Kuala Langat";"03 - Langat";"10 - Negeri"
"";"9999";"9999 - Lain-lain (Bukan hotspot) Kuala Langat";"03 - Langat";"10 - Negeri"
"";"0001";"0001 - Blue Tears Kuala Selangor";"04 - Selangor";"10 - Negeri"
"";"0002";"0002 - Bukit Belanda Kuala Selangor";"04 - Selangor";"10 - Negeri"
"";"0003";"0003 - Bukit Melawati Kuala Selangor";"04 - Selangor";"10 - Negeri"
"";"0004";"0004 - Eagle Feeding, Pasir Penambang Kuala Selangor";"04 - Selangor";"10 - Negeri"
"";"0005";"0005 - Firefly Park Resort Kampung Bukit Belimbing Kuala Selangor";"04 - Selangor";"10 - Negeri"
"";"0006";"0006 - Husin Fauzi Farm Kuala Selangor";"04 - Selangor";"10 - Negeri"
"";"0007";"0007 - Kampung Kuantan Firefly Park Kuala Selangor";"04 - Selangor";"10 - Negeri"
"";"0008";"0008 - Kelab Diraja Kampung Kuantan (Golf) Kuala Selangor";"04 - Selangor";"10 - Negeri"
"";"0009";"0009 - Kota Melawati Kuala Selangor";"04 - Selangor";"10 - Negeri"
"";"0010";"0010 - Kuala Selangor Cabin Camp (KSCC) Kuala Selangor";"04 - Selangor";"10 - Negeri"
"";"0011";"0011 - Kuala Selangor Traditional Games Museum Kuala Selangor";"04 - Selangor";"10 - Negeri"
"";"0012";"0012 - Makam Diraja Selangor, Bukit Melawati Kuala Selangor";"04 - Selangor";"10 - Negeri"
"";"0013";"0013 - Muzium Daerah Kuala Selangor Kuala Selangor";"04 - Selangor";"10 - Negeri"
"";"0014";"0014 - Niloofar Mini Zoo dan Restoran Kuala Selangor";"04 - Selangor";"10 - Negeri"
"";"0015";"0015 - Pantai Jeram Kuala Selangor";"04 - Selangor";"10 - Negeri"
"";"0016";"0016 - Pantai Remis Sg. Sembilang Kuala Selangor";"04 - Selangor";"10 - Negeri"
"";"0017";"0017 - Pantai Sungai Kajang, Kuala Selangor Kuala Selangor";"04 - Selangor";"10 - Negeri"
"";"0018";"0018 - Pulau Angsa Kuala Selangor";"04 - Selangor";"10 - Negeri"
"";"0019";"0019 - Sasaran Art Park, Jeram Kuala Selangor";"04 - Selangor";"10 - Negeri"
"";"0020";"0020 - Selangor Fruit Valley Kuala Selangor";"04 - Selangor";"10 - Negeri"
"";"0021";"0021 - Sky Mirror Kuala Selangor Kuala Selangor";"04 - Selangor";"10 - Negeri"
"";"0022";"0022 - Sri Shakti Temple Kuala Selangor";"04 - Selangor";"10 - Negeri"
"";"0023";"0023 - Taman Agroteknologi MARDI Tanjong Karang Kuala Selangor";"04 - Selangor";"10 - Negeri"
"";"0024";"0024 - Taman Alam Kuala Selangor Kuala Selangor";"04 - Selangor";"10 - Negeri"
"";"0025";"0025 - Taman Ikan Air Tawar Kuala Selangor";"04 - Selangor";"10 - Negeri"
"";"0026";"0026 - Tangga Seratus Kuala Selangor";"04 - Selangor";"10 - Negeri"
"";"0027";"0027 - Telaga Beracun Kuala Selangor";"04 - Selangor";"10 - Negeri"
"";"0028";"0028 - Telaga Tujuh Kuala Selangor";"04 - Selangor";"10 - Negeri"
"";"9990";"9990 - Kedai Makan/ Restoran Kuala Selangor";"04 - Selangor";"10 - Negeri"
"";"9991";"9991 - Hospital/ Klinik Kuala Selangor";"04 - Selangor";"10 - Negeri"
"";"9992";"9992 - Pasaraya/ Kedai Runcit/ Pasar Kuala Selangor";"04 - Selangor";"10 - Negeri"
"";"9993";"9993 - Tempat Ibadat Kuala Selangor";"04 - Selangor";"10 - Negeri"
"";"9994";"9994 - Pusat Hiburan Kuala Selangor";"04 - Selangor";"10 - Negeri"
"";"9995";"9995 - Pusat Sukan/ Stadium/ Kelab Sukan & Rekreasi Kuala Selangor";"04 - Selangor";"10 - Negeri"
"";"9996";"9996 - Pusat Kesihatan/ Spa Kuala Selangor";"04 - Selangor";"10 - Negeri"
"";"9997";"9997 - Pusat Pendidikan/ Latihan/ Pusat Komuniti Kuala Selangor";"04 - Selangor";"10 - Negeri"
"";"9998";"9998 - Lain-lain (Hotspot yang tidak ada dalam senarai) Kuala Selangor";"04 - Selangor";"10 - Negeri"
"";"9999";"9999 - Lain-lain (Bukan hotspot) Kuala Selangor";"04 - Selangor";"10 - Negeri"
"";"0001";"0001 - Utama Shopping Centre Petaling";"05 - Petaling";"10 - Negeri"
"";"0002";"0002 - AEON Shah Alam Petaling";"05 - Petaling";"10 - Negeri"
"";"0003";"0003 - Amcorp Mall PJ Flea Market @ Pasar Karat @ Pasar Lambak Petaling";"05 - Petaling";"10 - Negeri"
"";"0004";"0004 - Ardence Labs and Maya Park, Eco Ardence Petaling";"05 - Petaling";"10 - Negeri"
"";"0005";"0005 - Asian Water Sports Village, Puchong Petaling";"05 - Petaling";"10 - Negeri"
"";"0006";"0006 - Batu 3 Karting Petaling";"05 - Petaling";"10 - Negeri"
"";"0007";"0007 - Bukit Cahaya Sri Alam (Bukit Cerakah) Petaling";"05 - Petaling";"10 - Negeri"
"";"0008";"0008 - Bukit Gasing Forest Park Petaling";"05 - Petaling";"10 - Negeri"
"";"0009";"0009 - Camp5 1 Utama Petaling";"05 - Petaling";"10 - Negeri"
"";"0010";"0010 - Camp5 Utropolis Petaling";"05 - Petaling";"10 - Negeri"
"";"0011";"0011 - Central i-City Petaling";"05 - Petaling";"10 - Negeri"
"";"0012";"0012 - Centrepoint Bandar Utama Petaling";"05 - Petaling";"10 - Negeri"
"";"0013";"0013 - Citta Mall Petaling";"05 - Petaling";"10 - Negeri"
"";"0014";"0014 - City Karting Shah Alam Petaling";"05 - Petaling";"10 - Negeri"
"";"0015";"0015 - Clay Expression Petaling";"05 - Petaling";"10 - Negeri"
"";"0016";"0016 - Damansara Performing Art Centre (DPAC) Petaling";"05 - Petaling";"10 - Negeri"
"";"0017";"0017 - Dataran Bunga Raya Petaling";"05 - Petaling";"10 - Negeri"
"";"0018";"0018 - Denai Alam Riding & Recreation Club (DARC) Petaling";"05 - Petaling";"10 - Negeri"
"";"0019";"0019 - eDU-PARK UPM Petaling";"05 - Petaling";"10 - Negeri"
"";"0020";"0020 - Elmina Central Park Petaling";"05 - Petaling";"10 - Negeri"
"";"0021";"0021 - Empire Subang Petaling";"05 - Petaling";"10 - Negeri"
"";"0022";"0022 - EnerZ Indoor Extreme Park Petaling";"05 - Petaling";"10 - Negeri"
"";"0023";"0023 - Evolve Concept Mall Petaling";"05 - Petaling";"10 - Negeri"
"";"0024";"0024 - Farm in the City, Seri Kembangan Petaling";"05 - Petaling";"10 - Negeri"
"";"0025";"0025 - FlowRider 1 Utama Petaling";"05 - Petaling";"10 - Negeri"
"";"0026";"0026 - Funtopia Petaling";"05 - Petaling";"10 - Negeri"
"";"0027";"0027 - G2G Animal Garden (MAEPS Serdang) Petaling";"05 - Petaling";"10 - Negeri"
"";"0028";"0028 - Galactic Laser, Sunway Pyramid Shopping Mall Petaling";"05 - Petaling";"10 - Negeri"
"";"0029";"0029 - Galeri Seni Tuanku Nur Zahirah (GESTURZ) Petaling";"05 - Petaling";"10 - Negeri"
"";"0030";"0030 - Galeri Shah Alam Petaling";"05 - Petaling";"10 - Negeri"
"";"0031";"0031 - Glenmarie Golf and Country Club Petaling";"05 - Petaling";"10 - Negeri"
"";"0032";"0032 - Glo Damansara Mall Petaling";"05 - Petaling";"10 - Negeri"
"";"0033";"0033 - Guthrie Golf Academy Pitch & Putt Course Petaling";"05 - Petaling";"10 - Negeri"
"";"0034";"0034 - High 5 Bread Town Museum Petaling";"05 - Petaling";"10 - Negeri"
"";"0035";"0035 - Hutan Simpan Ayer Hitam, Puchong Petaling";"05 - Petaling";"10 - Negeri"
"";"0036";"0036 - Hutan Simpan Komuniti Kota Damansara Petaling";"05 - Petaling";"10 - Negeri"
"";"0037";"0037 - i-City Theme Park Petaling";"05 - Petaling";"10 - Negeri"
"";"0038";"0038 - i-City, Shah Alam Petaling";"05 - Petaling";"10 - Negeri"
"";"0039";"0039 - IDEAL Convention Centre (IDCC) Shah Alam Petaling";"05 - Petaling";"10 - Negeri"
"";"0040";"0040 - IDEAL Convention Centre Damansara Petaling";"05 - Petaling";"10 - Negeri"
"";"0041";"0041 - Ikea Damansara Petaling";"05 - Petaling";"10 - Negeri"
"";"0042";"0042 - Jabatan Persahabatan Malaysia - Jepun Petaling";"05 - Petaling";"10 - Negeri"
"";"0043";"0043 - Jaya Shopping Centre Petaling";"05 - Petaling";"10 - Negeri"
"";"0044";"0044 - Jump Street Trampoline Park Petaling";"05 - Petaling";"10 - Negeri"
"";"0045";"0045 - Kelab Golf Negara Subang Petaling";"05 - Petaling";"10 - Negeri"
"";"0046";"0046 - Kelab Golf Seri Selangor Petaling";"05 - Petaling";"10 - Negeri"
"";"0047";"0047 - Kelab Golf Sultan Abdul Aziz Shah Petaling";"05 - Petaling";"10 - Negeri"
"";"0048";"0048 - Kelab Lumba Kuda Selangor (Selangor Turf Club) Petaling";"05 - Petaling";"10 - Negeri"
"";"0049";"0049 - Kelab Rahman Putra Malaysia Petaling";"05 - Petaling";"10 - Negeri"
"";"0050";"0050 - Kelab Rekreasi Tentera Udara (Golf) Petaling";"05 - Petaling";"10 - Negeri"
"";"0051";"0051 - KidZania Kuala Lumpur Petaling";"05 - Petaling";"10 - Negeri"
"";"0052";"0052 - Kilang Coklat Beryl’s Petaling";"05 - Petaling";"10 - Negeri"
"";"0053";"0053 - Kinrara Golf Club Petaling";"05 - Petaling";"10 - Negeri"
"";"0054";"0054 - Kompleks PKNS Petaling";"05 - Petaling";"10 - Negeri"
"";"0055";"0055 - Kompleks Seni Islam Antarabangsa Selangor (Personaliti Quran)Petaling";"05 - Quran)Petaling";"10 - Negeri"
"";"0056";"0056 - Laman Seni 7 Petaling";"05 - Petaling";"10 - Negeri"
"";"0057";"0057 - Malaysia Agro Exposition Park Serdang (MAEPS) Petaling";"05 - Petaling";"10 - Negeri"
"";"0058";"0058 - Malaysia National Ice Skating Stadium (MYNISS) Petaling";"05 - Petaling";"10 - Negeri"
"";"0059";"0059 - Masjid Diraja Tengku Ampuan Jemaah Petaling";"05 - Petaling";"10 - Negeri"
"";"0060";"0060 - Masjid Sultan Salahuddin Abdul Aziz Shah Petaling";"05 - Petaling";"10 - Negeri"
"";"0061";"0061 - Mines International Exhibition & Convention Centre (MIECC) Petaling";"05 - Petaling";"10 - Negeri"
"";"0062";"0062 - Mines Wonderland Petaling";"05 - Petaling";"10 - Negeri"
"";"0063";"0063 - Morac Go Kart Track 1 Utama Petaling";"05 - Petaling";"10 - Negeri"
"";"0064";"0064 - Muzium Cokelat Kota Damansara Petaling";"05 - Petaling";"10 - Negeri"
"";"0065";"0065 - Muzium Petaling Jaya Petaling";"05 - Petaling";"10 - Negeri"
"";"0066";"0066 - Muzium Sultan Alam Shah Petaling";"05 - Petaling";"10 - Negeri"
"";"0067";"0067 - National Design Centre Gallery Petaling";"05 - Petaling";"10 - Negeri"
"";"0068";"0068 - Nickelodeon Lost Lagoon, Sunway Lagoon Petaling";"05 - Petaling";"10 - Negeri"
"";"0069";"0069 - One City Mall Petaling";"05 - Petaling";"10 - Negeri"
"";"0070";"0070 - Paradigm Mall Petaling";"05 - Petaling";"10 - Negeri"
"";"0071";"0071 - Pavillion 2, Bukit Jalil City Petaling";"05 - Petaling";"10 - Negeri"
"";"0072";"0072 - Perpustakaan Raja Tun Uda Petaling";"05 - Petaling";"10 - Negeri"
"";"0073";"0073 - Pusat Akuatik Darul Ehsan Petaling";"05 - Petaling";"10 - Negeri"
"";"0074";"0074 - RollerWa, 1 Utama Petaling";"05 - Petaling";"10 - Negeri"
"";"0075";"0075 - Saujana Golf & Country Club Petaling";"05 - Petaling";"10 - Negeri"
"";"0076";"0076 - Setia City Convention Centre Petaling";"05 - Petaling";"10 - Negeri"
"";"0077";"0077 - Setia City Mall Petaling";"05 - Petaling";"10 - Negeri"
"";"0078";"0078 - Shah Alam Community Forest Trail head Petaling";"05 - Petaling";"10 - Negeri"
"";"0079";"0079 - Shah Alam Convention Centre (SACC) Petaling";"05 - Petaling";"10 - Negeri"
"";"0080";"0080 - Shah Alam Extreme Park (SAEP) Petaling";"05 - Petaling";"10 - Negeri"
"";"0081";"0081 - Shah Alam Theater Petaling";"05 - Petaling";"10 - Negeri"
"";"0082";"0082 - Skytrex Adventure Shah Alam Petaling";"05 - Petaling";"10 - Negeri"
"";"0083";"0083 - Stadium Shah Alam Petaling";"05 - Petaling";"10 - Negeri"
"";"0084";"0084 - Stadium Majlis Bandaraya Petaling Jaya (Stadium MBSJ) Petaling";"05 - Petaling";"10 - Negeri"
"";"0085";"0085 - Studio Seri Endon Petaling";"05 - Petaling";"10 - Negeri"
"";"0086";"0086 - Subang Parade Petaling";"05 - Petaling";"10 - Negeri"
"";"0087";"0087 - Sunway Lagoon Petaling";"05 - Petaling";"10 - Negeri"
"";"0088";"0088 - Sunway Lagoon Amusement Park Petaling";"05 - Petaling";"10 - Negeri"
"";"0089";"0089 - Sunway Lagoon Extreme Park Petaling";"05 - Petaling";"10 - Negeri"
"";"0090";"0090 - Sunway Lagoon Scream Park Petaling";"05 - Petaling";"10 - Negeri"
