"";"313201";"Operator Enjin Pegun";"Stationary Engine Operator";2020;"313201";2013;"313201"
"";"313202";"Operator Pemampat";"Compressor Operator";2020;"313202";2013;"313202"
"";"313203";"Operator Pemampat Gas";"Compressor Gas Operator";2020;"313203";2013;"313203"
"";"313204";"Operator Loji Insinerator";"Incinerator Plant Operator";2020;"313204";2013;"313204"
"";"313205";"Operator Stesen Pengepaman";"Pumping Station Operator";2020;"313205";2013;"313205"
"";"313206";"Operator Alat Pemanasan dan Pengalihudaraan";"Heating and Ventilation Equipment Operator";2020;"313206";2013;"313206"
"";"313207";"Operator Sistem Penyejukan";"Refrigeration System Operator";2020;"313207";2013;"313207"
"";"313208";"Operator Loji Kumbahan";"Sewage Plant Operator";2020;"313208";2013;"313208"
"";"313209";"Operator Loji Rawatan Air";"Water Treatment Plant Operator";2020;"313209";2013;"313209"
"";"313210";"Operator Sisa Ais";"Ice Waste Operator ";2020;"313210";2013;"313210"
"";"313211";"Operator Corong Tuang";"Hopper Operator";2020;"313211";2013;"313211"
"";"313212";"Operator Insenarator";"Incinerator Operator";2020;"313212";2013;"313212"
"";"313213";"Operator Proses Sisa Cecair";"Liquid Waste Process Operator";2020;"313213";2013;"313213"
"";"313214";"Operator Sisa Air";"Waste Water Operator";2020;"313214";2013;"313214"
"";"313216";"Merinyu Tali Air Gred J19";"Irrigation Inspector Grade J19";2020;"313216";2013;"313216"
"";"313217";"Penyelia Loji Insinerator";"Incineration Plant Supervisor";2020;"313217";2013;"313217"
"";"313218";"Operator, Relau: Pelupusan Sampah";"Operator, furnace: refuse disposal";2020;"313218";2013;"313218"
"";"313219";"Operator, Panel Kawalan: Insinerator";"Operator, Control-Panel: Incinerator";2020;"313219";2013;"313219"
"";"313220";"Operator, Panel Kawalan: Rawatan Air";"Operator, Control-Panel: Water Treatment";2020;"313220";2013;"313220"
"";"313221";"Operator, Penapis: Air";"Operator, Filter: Water";2020;"313221";2013;"313221"
"";"313222";"Operator, Pembersihan Loji: Air";"Operator, Purification Plant: Water";2020;"313222";2013;"313222"
"";"313223";"Pembekal, Loji Pembersihan Air";"Operator, Water Purification Plant";2020;"313223";2013;"313223"
"";"313301";"Juruteknik Proses Kimia";"Chemical Process Technician";2020;"313301";2013;"313301"
"";"313302";"Penyelia Loji Kimia";"Chemical Plant Supervisor";2020;"313302";2013;"313302"
"";"313303";"Operator Loji- Kimia-Haba-Pemulihan";"Chemical-Heat-Treating-Plant Operator";2020;"313303";2013;"313303"
"";"313304";"Operator Penapisan Kimia dan Pengasingan Peralatan";"Chemical-Filtering and Separating Equipment Operator";2020;"313304";2013;"313304"
"";"313305";"Pengendali Kimia-Pegun dan Reaktor";"Chemical-Still and Reactor Operator";2020;"313305";2013;"313305"
"";"313306";"Penyelia Loji";"Supervisor, Plant";2020;"313306";2013;"313306"
"";"313401";"Operator Pam Penapisan Petroleum";"Pumpman (Petroleum Refining)";2020;"313401";2013;"313401"
"";"313402";"Operator Penyuling Penapisan Petroleum";"Stillman (Petroleum Refining)";2020;"313402";2013;"313402"
"";"313403";"Pengawal Penapisan Petroleum";"Controlman (Petroleum Refining)";2020;"313403";2013;"313403"
"";"313404";"Operator Penyahsulfur Penapisan Petroleum";"Desulphuriser Operator, Petroleum Refining";2020;"313404";2013;"313404"
"";"313405";"Operator Loji Asetilena";"Acetylene Plant Operator";2020;"313405";2013;"313405"
"";"313406";"Operator Loji Gas";"Gas Plant Operator";2020;"313406";2013;"313406"
"";"313407";"Operator Loji Klorin";"Chlorine Plant Operator";2020;"313407";2013;"313407"
"";"313408";"Operator Loji Oksigen";"Oxygen Plant Operator";2020;"313408";2013;"313408"
"";"313409";"Operator Loji Parafin";"Paraffin Plant Operator";2020;"313409";2013;"313409"
"";"313410";"Pengadun Penapisan Petroleum";"Petroleum Refining Blender";2020;"313410";2013;"313410"
"";"313411";"Operator Pengolahan Penapisan Petroleum dan Gas Asli";"Petroleum and Natural Gas Refining Treater Operator";2020;"313411";2013;"313411"
"";"313412";"Operator Stesen Pengepam Petroleum dan Gas Asli";"Pumping-Station Petroleum and Natural Gas Operator";2020;"313412";2013;"313412"
"";"313413";"Operator Loji Pencairan Gas";"Gases Liquefaction Plant Operator";2020;"313413";2013;"313413"
"";"313414";"Pengisi dan Penguji Silinder (Gas Termampat dan Gas Cecair)";"Cylinder Filler & Tester (Compressed & Liquefied Gases)";2020;"313414";2013;"313414"
"";"313415";"Operator Blender/petroleum and Natural Gas Refining (ethyl)";"Operator, Blender/petroleum and Natural Gas Refining (ethyl)";2020;"313415";2013;"313415"
"";"313416";"Operator Still/petroleum and Natural Gas Refining";"Operator, Still/petroleum and Natural Gas Refining";2020;"313416";2013;"313416"
"";"313417";"Juruteknik Proses Penapisan";"Refinery Process Technician";2020;"313417";2013;"313417"
"";"313418";"Operator Proses Petroleum";"Petroleum Process Operator";2020;"313418";2013;"313418"
"";"313419";"Penyelia Pengendali Dandang";"Boiler Operator Supervisor";2020;"313419";2013;"313419"
"";"313420";"Operator Tapak Loji";"Plant Field Operator";2020;"313420";2013;"313420"
"";"313421";"Operator Tapak Pelupusan Telaga Gas";"Landfill Gas Wells Operator";2020;"313421";2013;"313421"
"";"313422";"Penyelia Kawalan Operasi Gas Tapak Pelupusan";"Landfill Gas Operation Control Supervisor";2020;"313422";2013;"313422"
"";"313423";"Penyelia Loji Anaerobic Digester Biogas";"Anaerobic Digester Biogas Plant Supervisor";2020;"313423";2013;"313423"
"";"313424";"Operator Pam";"Pumpman";2020;"313424";2013;"313424"
"";"313425";"Operator Penyuling";"Stillman";2020;"313425";2013;"313425"
"";"313426";"Pengawal Penapisan Am";"Controlman";2020;"313426";2013;"313426"
"";"313427";"Operator Slickline";"Slickline Operator";2020;"313427";2013;"313427"
"";"313501";"Pengawal Mesin Penggelek Logam";"Rolling-Mill Metal Manipulator";2020;"313501";2013;"313501"
"";"313502";"Pengeset, Logam";"Guide Setter, Metal";2020;"313502";2013;"313502"
"";"313503";"Operator Kawalan Proses Logam";"Metal Processing Control Operator";2020;"313503";2013;"313503"
"";"313504";"Operator Relau Letupan";"Blast Furnace Operator";2020;"313504";2013;"313504"
"";"313505";"Caster Kawalan Pusat";"Central Control Caster";2020;"313505";2013;"313505"
"";"313506";"Pengendali Kawalan Kilang Guling";"Rolling Mill Control Operator";2020;"313506";2013;"313506"
"";"314101";"Juruteknik Biologi";"Biological Technician";2020;"314101";2013;"314101"
"";"314102";"Juruteknik Entomologi";"Entomological Technician";2020;"314102";2013;"314102"
"";"314103";"Juruteknik Tisu Kultur";"Tissue Culture Technician";2020;"314103";2013;"314103"
"";"314104";"Juruteknik Botani";"Botanical Technician";2020;"314104";2013;"314104"
"";"314105";"Pembantu Botani";"Botanical Assistant";2020;"314105";2013;"314105"
"";"314106";"Pembantu Makmal Penyelidikan Botani";"Botanical Research Laboratory Assistant";2020;"314106";2013;"314106"
"";"314107";"Juruteknik, Pembiakbakaan Buatan";"Artificial Breeding Technician";2020;"314107";2013;"314107"
"";"314108";"Pembantu Makmal  Penyelidikan Pembiakbakaan Buatan";"Artificial Breeding Research Laboratory Assistant";2020;"314108";2013;"314108"
"";"314109";"Juruteknik Zoologi";"Zoological Technician";2020;"314109";2013;"314109"
"";"314110";"Pembantu Makmal Penyelidikan Zoologi";"Zoological Research Laboratory Assistant";2020;"314110";2013;"314110"
"";"314111";"Taksidermis";"Taxidermist";2020;"314111";2013;"314111"
"";"314112";"Pembantu Penyelidik";"Research Assistant";2020;"314112";2013;"314112"
"";"314113";"Juruteknik Bakteriologi";"Bacteriology Technician";2020;"314113";2013;"314113"
"";"314114";"Juruteknik Biokimia";"Biochemistry Technician";2020;"314114";2013;"314114"
"";"314115";"Juruteknik Herbarium";"Herbarium Technician";2020;"314115";2013;"314115"
"";"314116";"Juruteknik Farmakologi";"Pharmacology Technician";2020;"314116";2013;"314116"
"";"314117";"Juruteknik Serologi";"Serology Technician";2020;"314117";2013;"314117"
"";"314118";"Pembantu Entomologi";"Entomological Assistant";2020;"314118";2013;"314118"
"";"314201";"Juruteknik Agronomi";"Agronomy Technician";2020;"314201";2013;"314201"
"";"314202";"Juruteknik Penyelidikan Tanaman";"Crop Research Technician";2020;"314202";2013;"314202"
"";"314203";"Juruteknik Sains Tanih";"Soil Science Technician";2020;"314203";2013;"314203"
"";"314204";"Juruteknik Florikultur";"Floriculture Technician";2020;"314204";2013;"314204"
"";"314205";"Juruteknik Hortikultur";"Horticulture Technician";2020;"314205";2013;"314205"
"";"314206";"Juruteknik Olerikultur";"Olericulture Technician";2020;"314206";2013;"314206"
"";"314207";"Juruteknik Pomologi";"Pomology Technician";2020;"314207";2013;"314207"
"";"314208";"Juruteknik Tapak Semaian";"Plant Nursery Technician";2020;"314208";2013;"314208"
"";"314209";"Pengawal Tali Air";"Irrigator";2020;"314209";2013;"314209"
"";"314210";"Juruteknik Tenusu";"Dairy Technician";2020;"314210";2013;"314210"
"";"314211";"Pegawai Teknikal Ladang Tanaman";"Field Crop Technical Officer";2020;"314211";2013;"314211"
"";"314212";"Penguji Ternakan";"Herd Tester";2020;"314212";2013;"314212"
"";"314213";"Pegawai Teknikal Hortikultur";"Horticultural Technical Officer";2020;"314213";2013;"314213"
"";"314214";"Pegawai Teknikal Ternakan";"Poultry Technical Officer";2020;"314214";2013;"314214"
"";"314215";"Pembantu Pertanian";"Agricultural Assistant";2020;"314215";2013;"314215"
"";"314216";"Penolong Pegawai Pertanian Gred G29";"Assistant Agricultural Officer Grade G29";2020;"314216";2013;"314216"
"";"314217";"Penolong Pegawai Rancangan Tanah Gred G29";"Assistant Land Planning Officer Grade G29";2020;"314217";2013;"314217"
"";"314218";"Penyelia Pengeluaran Ternakan Halal";"Supervisor, Halal Livestock Production";2020;"314218";2013;"314218"
"";"314219";"Penolong Pengurus Taman/Ladang Gred G29";"Assistant Park/Estate Manager, Grade G29";2020;"314219";2013;"314219"
"";"314220";"Pembantu Taman/Ladang Gred G19";"Park/Estate Assistant Grade G19";2020;"314220";2013;"314220"
"";"314221";"Penyelia Rancangan Tanah Gred G19";"Land Scheme Supervisor Grade G19";2020;"314221";2013;"314221"
"";"314301";"Juruteknik Arborikultur";"Arboriculture Technician";2020;"314301";2013;"314301"
"";"314302";"Juruteknik Perhutanan";"Forestry Technician";2020;"314302";2013;"314302"
"";"314303";"Juruteknik Silvikultur";"Silviculture Technician";2020;"314303";2013;"314303"
"";"314304";"Penolong Pemelihara Hutan Gred G29";"Assistant Conservator of Forests Grade G29";2020;"314304";2013;"314304"
"";"314305";"Penolong Pegawai Hidupan Liar Gred G29";"Assistant Wildlife Officer Grade G29";2020;"314305";2013;"314305"
"";"314306";"Pembantu Hidupan Liar Gred G19";"Wildlife Assistant Grade G19";2020;"314306";2013;"314306"
"";"314401";"Juruteknik Penetasan";"Hatchery Technician";2020;"314401";2013;"314401"
"";"314402";"Penyelia Penetasan";"Hatchery Supervisor";2020;"314402";2013;"314402"
"";"314403";"Juruteknik Perikanan";"Fishery Technician";2020;"314403";2013;"314403"
"";"314404";"Pembantu Penetasan";"Hatchery Assistant";2020;"314404";2013;"314404"
"";"314405";"Juruteknik Akuakultur";"Aquaculture Technician";2020;"314405";2013;"314405"
"";"314406";"Pembantu Perikanan";"Fishery Assistant";2020;"314406";2013;"314406"
"";"314407";"Penolong Pegawai Perikanan Gred G29";"Assistant Fisheries Officer Grade G29";2020;"314407";2013;"314407"
"";"314408";"Pembantu Perikanan Gred G19";"Fishery Assistant Grade G19";2020;"314408";2013;"314408"
"";"315101";"Juruteknik Keselamatan Trafik Udara";"Air Traffic Safety Technician";2020;"315101";2013;"315101"
"";"315102";"Juruteknik Pesawat";"Aircraft Technician";2020;"315102";2013;"315102"
"";"315103";"Juruteknik Penyelenggaraan Penerbangan";"Aviation Maintenance Technician";2020;"315103";2013;"315103"
"";"315104";"Juruteknik Perkhidmatan Pesawat";"Aircraft Service Technician";2020;"315104";2013;"315104"
"";"315105";"Juruteknik Penyelenggaraan Pesawat (Kerangka Pesawat Udara)";"Aircraft Maintenance Technician (Airframes)";2020;"315105";2013;"315105"
"";"315106";"Juruteknik Penyelenggaraan Pesawat (Enjin)";"Aircraft Maintenance Technician (Engines)";2020;"315106";2013;"315106"
"";"315107";"Pemulih Pesawat";"Aircraft Restorer";2020;"315107";2013;"315107"
"";"315108";"Juruteknik Loji Kuasa dan Kerangka Pesawat Udara";"Airframe and Power Plant Technician";2020;"315108";2013;"315108"
"";"315109";"Juruteknik Kerangka Pesawat Udara";"Airframe Technician";2020;"315109";2013;"315109"
"";"315110";"Juruteknik Helikopter";"Helicopter Technician";2020;"315110";2013;"315110"
"";"315111";"Juruteknik Enjin Jet";"Jet Engine Technician";2020;"315111";2013;"315111"
"";"315112";"Juruteknik Sistem Pneudraulic (Pesawat)";"Pneudraulic Systems Technician (Aircraft)";2020;"315112";2013;"315112"
"";"315113";"Juruteknik Loji Kuasa (Pesawat)";"Powerplant Technician (Aircraft)";2020;"315113";2013;"315113"
"";"315114";"Juruteknik Komponen Enjin Roket";"Rocket Engine Component Technician";2020;"315114";2013;"315114"
"";"315115";"Penolong Pemeriksa Kapal Terbang Gred A29";"Aircraft Examiner Grade A29";2020;"315115";2013;"315115"
"";"315116";"Penolong Pegawai Kawalan Trafik Udara Gred A29";"Assistant Air Traffic Control Officer Grade A29";2020;"315116";2013;"315116"
"";"315117";"Penyedia Kerja, Teknikal (Pesawat)";"Job Preparator, Technical (Aircraft)";2020;"315117";2013;"315117"
"";"315118";"Penyelia Perancangan Dok, Pesawat";"Dock Planning Supervisor, Aircraft";2020;"315118";2013;"315118"
"";"315119";"Perancang Dok, Pesawat";"Dock Planner, Aircraft";2020;"315119";2013;"315119"
"";"315120";"Perancang Bengkel, Pesawat";"Workshop Planner, Aircraft";2020;"315120";2013;"315120"
"";"315121";"Pengawal Bahan, Pesawat";"Material Controller, Aircraft";2020;"315121";2013;"315121"
"";"315122";"Juruteknik Avionic";"Avionics Technician";2020;"315122";2013;
"";"315201";"Pembantu Laut Gred A19";"Marine Assistant Grade A19";2020;"315201";2013;"315201"
"";"315202";"Pengawal Tambatan";"Berthing Master";2020;"315202";2013;"315202"
"";"315203";"Juragan Perahu Layar";"Yacht Skipper";2020;"315203";2013;"315203"
"";"315204";"Penyelia Trafik Kapal Kargo";"Cargo Ships Traffic Supervisor";2020;"315204";2013;"315204"
"";"315205";"Juruteknik Enjin Marin";"Engine Marin Technician";2020;"315205";2013;"315205"
"";"315206";"Juruteknik Kapal";"Ship Technician";2020;"315206";2013;"315206"
"";"315207";"Penyelia Marin";"Marine Supervisor";2020;"315207";2013;"315207"
"";"315208";"Penolong Pegawai Laut Gred A29";"Assistant Marine Officer Grade A29";2020;"315208";2013;"315208"
"";"315301";"Juruteknik Kereta api";"Train Technician";2020;"315301";2013;"315301"
"";"315302";"Penyelia Kereta api";"Railway Supervisor";2020;"315302";2013;"315302"
"";"315303";"Penyelia Lokomotif";"Locomotive Supervisor";2020;"315303";2013;"315303"
"";"315304";"Penyelia Transit Aliran Ringan";"Light Rail Transit Supervisor";2020;"315304";2013;"315304"
"";"315305";"Inspektor Kereta api";"Railway Inspector";2020;"315305";2013;"315305"
"";"315306";"Juruteknik Rangkaian Trek";"Track Network Technician";2020;"315306";2013;"315306"
"";"315307";"Juruteknik Isyarat dan Komunikasi";"Signalling and Communication Technician";2020;"315307";2013;"315307"
"";"315308";"Juruteknik Gerakan Rel Stok ";"Rail Rolling Stocks Technician";2020;"315308";2013;"315308"
"";"315401";"Juruteknik Kenderaan";"Vehicle Technician";2020;"315401";2013;"315401"
"";"315402";"Juruteknik Sistem Enjin dan Minyak Kenderaan Bermotor";"Motor Vehicle Engine And Fuel Systems Technician";2020;"315402";2013;"315402"
"";"315403";"Juruteknik Mekatronik Kenderaan Bermotor";"Motor Vehicle Mechatronics Technician";2020;"315403";2013;"315403"
"";"315404";"Juruteknik Automotif Sistem Brek";"Automotive Brakes SystemsTechnician";2020;"315404";2013;"315404"
"";"315405";"Juruteknik Bingkai Badan Kenderaan";"Vehicles Body Frame Technician";2020;"315405";2013;"315405"
"";"315406";"Juruteknik Kenderaan Bermotor";"Motor Vehicle Technician";2020;"315406";2013;"315406"
"";"315407";"Penolong Pereka Kenderaan Teknologi Hijau";"Green Technology Vehicle Assistant Designer";2020;"315407";2013;"315407"
"";"315408";"Juruteknik Kren";"Crane Technician";2020;"315408";2013;"315408"
"";"315409";"Juruteknik Kejuruteraan Automotif";"Automotive Engineering Technician";2020;"315409";2013;
"";"315901";"Penyelia Pengangkutan Jalan";"Road Transport Supervisor";2020;"315901";2013;"315901"
"";"315902";"Penyelia Logistik";"Logistics Supervisor";2020;"315902";2013;"315902"
"";"315903";"Penyelia Pengangkutan, Operasi Logistik Halal";"Transport Supervisor, Halal Logistics Operation";2020;"315903";2013;"315903"
"";"315904";"Penolong Fasilitator Infrastruktur Teknologi Hijau";"Green Technology Infrastructure Assistant Facilitator";2020;"315904";2013;"315904"
"";"316101";"Juruteknik Nuklear";"Nuclear Technician";2020;"316101";2013;"316101"
"";"321101";"Juru x-Ray Gred U29";"Radiographer Grade U29";2020;"321101";2013;"321101"
"";"321102";"Juru x-Ray";"Radiographer";2020;"321102";2013;"321102"
"";"321103";"Juruteknik Radiologi";"Radiology Technician";2020;"321103";2013;"321103"
"";"321104";"Radiographer Perubatan Diagnostik";"Diagnostic Medical Radiographer";2020;"321104";2013;"321104"
"";"321105";"Mammografer";"Mammographer";2020;"321105";2013;"321105"
"";"321106";"Ahli Terapi Radiasi Perubatan";"Medical Radiation Therapist";2020;"321106";2013;"321106"
"";"321107";"Ahli Teknologi Perubatan Nuklear";"Nuclear Medicine Technologist";2020;"321107";2013;"321107"
"";"321201";"Juruteknik Anatomi";"Anatomy Technician";2020;"321201";2013;"321201"
"";"321202";"Juruteknik Bank Darah";"Blood-Bank Technician";2020;"321202";2013;"321202"
"";"321203";"Juruteknik Biofizik";"Biophysics Technician";2020;"321203";2013;"321203"
"";"321204";"Juruteknik Ekologi";"Ecology Technician";2020;"321204";2013;"321204"
"";"321205";"Juruteknik Genetik";"Genetics Technician";2020;"321205";2013;"321205"
"";"321206";"Juruteknik Hematologi";"Haematology Technician";2020;"321206";2013;"321206"
"";"321207";"Juruteknik Histologi";"Histology Technician";2020;"321207";2013;"321207"
"";"321208";"Juruteknik Sitologi";"Cytology Technician";2020;"321208";2013;"321208"
"";"321209";"Juruteknik Fisiologi";"Physiology Technician";2020;"321209";2013;"321209"
"";"321210";"Juruteknik Patologi";"Pathology Technician";2020;"321210";2013;"321210"
"";"321211";"Juruteknik Sains Perubatan";"Medical Science Technician";2020;"321211";2013;"321211"
"";"321212";"Pembantu Parasitologi";"Parasitological Assistant";2020;"321212";2013;"321212"
"";"321213";"Juruteknik Makmal Perubatan";"Medical Laboratory Technician";2020;"321213";2013;"321213"
"";"321214";"Juruteknik Pembedahan";"Surgical Technician";2020;"321214";2013;"321214"
"";"321215";"Juruteknologi Makmal Perubatan Gred U29";"Medical Laboratory Technician Grade U29";2020;"321215";2013;"321215"
"";"321216";"Juruteknologi Makmal Perubatan";"Medical Laboratory Technologist";2020;"321216";2013;"321216"
"";"321301";"Pembantu Farmaseutikal";"Pharmaceutical Assistant";2020;"321301";2013;"321301"
"";"321302";"Pembantu Makmal Farmaseutikal";"Pharmaceutical Laboratory Assistant";2020;"321302";2013;"321302"
"";"321303";"Juruteknik Farmasi";"Pharmaceutical Technician";2020;"321303";2013;"321303"
"";"321304";"Pembantu Farmasi";"Pharmacy Aide";2020;"321304";2013;"321304"
"";"321305";"Penolong Pegawai Farmasi Gred U29";"Assistant Pharmacy Officer Grade U29";2020;"321305";2013;"321305"
"";"321306";"Penolong Farmasi";"Pharmacy Assistant";2020;"321306";2013;"321306"
"";"321401";"Juruteknik Pergigian";"Dental technician";2020;"321401";2013;"321401"
"";"321402";"Denturist";"Denturist";2020;"321402";2013;"321402"
"";"321403";"Juruteknik Ortotik";"Orthotic Technician";2020;"321403";2013;"321403"
"";"321404";"Orthotist";"Orthotist";2020;"321404";2013;"321404"
"";"321405";"Juruteknologi Pergigian Gred U29";"Dental Technologist Grade U29";2020;"321405";2013;"321405"
"";"321501";"Juruteknik Ortopedik";"Orthopaedic Technician";2020;"321501";2013;"321501"
"";"321502";"Juruteknik Prostetik";"Prosthetic Technician";2020;"321502";2013;"321502"
"";"321503";"Juruteknik Perubatan Gred U19";"Medical Technician Grade U19";2020;"321503";2013;"321503"
"";"322101";"Jururawat Gred U29";"Nurse Grade U29";2020;"322101";2013;"322101"
"";"322102";"Pembantu Jururawat";"Assistant Nurse";2020;"322102";2013;"322102"
"";"322103";"Jururawat Pendaftaran";"Enrolled Nurse";2020;"322103";2013;"322103"
"";"322104";"Jururawat Praktikal";"Practical Nurse";2020;"322104";2013;"322104"
"";"322201";"Bidan";"Midwife";2020;"322201";2013;"322201"
"";"322202";"Pembantu Bidan";"Midwifery Assistant";2020;"322202";2013;"322202"
"";"323101";"Pengamal Perubatan Tradisonal Melayu";"Traditional Malay Medicine Practitioner";2020;"323101";2013;"323101"
"";"323102";"Pengamal Perubatan Tradisional Cina";"Traditional Chinese Medicine Practitioner";2020;"323102";2013;"323102"
"";"323103";"Pengamal Perubatan Tradisional India";"Traditional Indian Medicine Practitioner";2020;"323103";2013;"323103"
"";"323104";"Pendispens Ubat Tradisional Cina";"Traditional Chinese Medicine Dispenser";2020;"323104";2013;"323104"
"";"323105";"Bomoh";"Healer";2020;"323105";2013;"323105"
"";"323106";"Juruterapi Bekam";"Cupping therapist";2020;"323106";2013;"323106"
"";"323107";"Bomoh Tulang";"Bonesetter";2020;"323107";2013;"323107"
"";"323108";"Ahli Herba";"Herbalist";2020;"323108";2013;"323108"
"";"323109";"Ahli Refleksologi";"Reflexologist";2020;"323109";2013;"323109"
"";"323110";"Juruteknik Akupuntur";"Technician, acupuncture";2020;"323110";2013;"323110"
"";"323111";"Juruteknik Ayurvedik";"Technician, ayurvedic";2020;"323111";2013;"323111"
"";"323112";"Pembantu Kiropraktik";"Chiropractic Assistant";2020;"323112";2013;"323112"
"";"324101";"Pembantu Veterinar Gred G19";"Veterinary Assistant Grade G19";2020;"324101";2013;"324101"
"";"324102";"Juruteknik Veterinar";"Veterinary Technician";2020;"324102";2013;"324102"
"";"324103";"Juruteknik Penyelidikan Biotek Veterinar";"Veterinary Biotech Research Technician";2020;"324103";2013;"324103"
"";"324104";"Pemvaksin Veterinar";"Veterinary Vaccinator";2020;"324104";2013;"324104"
"";"324105";"Pembantu Veterinar";"Veterinary Assistant";2020;"324105";2013;"324105"
"";"324106";"Pembantu Veterinar Permanian Beradas";"Veterinary Artificial Insemination Assistant";2020;"324106";2013;"324106"
"";"324107";"Veterinar Permanian Beradas";"Veterinary Artificial Inseminator";2020;"324107";2013;"324107"
"";"324108";"Juruteknik Pengeluaran Biotek Veterinar";"Veterinary Biotech Production Technician";2020;"324108";2013;"324108"
"";"324109";"Jururawat Veterinar";"Veterinary Nurse";2020;"324109";2013;"324109"
"";"324110";"Penolong Pegawai Veterinar Gred G29";"Assistant Veterinary Officer Grade G29";2020;"324110";2013;"324110"
"";"325101";"Pembantu Pembedahan Pergigian Gred U19";"Dental Surgery Assistant Grade U19";2020;"325101";2013;"325101"
"";"325102";"Jururawat Kesihatan Pergigian";"Public Health Dental Nurse";2020;"325102";2013;"325102"
"";"325103";"Jururawat Pergigian";"Dental Nurse";2020;"325103";2013;"325103"
"";"325104";"Jururawat Sekolah Pergigian";"Dental School Nurse";2020;"325104";2013;"325104"
"";"325105";"Penolong Pergigian";"Dental Assistant";2020;"325105";2013;"325105"
"";"325106";"Jurupembersihan Pergigian";"Dental Hygienist";2020;"325106";2013;"325106"
"";"325107";"Juruterapi Pergigian Gred U29";"Dental Therapist Grade U29";2020;"325107";2013;"325107"
"";"325201";"Juruteknik Rekod Perubatan";"Medical Record Technician";2020;"325201";2013;"325201"
"";"325202";"Pengkod Klinikal";"Clinical Coder";2020;"325202";2013;"325202"
"";"325203";"Juruteknik Pendaftaran Penyakit";"Disease Registry Technician";2020;"325203";2013;"325203"
"";"325204";"Juruanalisis Rekod Perubatan";"Medical Records Analyst";2020;"325204";2013;"325204"
"";"325205";"Kerani Informasi Kesihatan";"Health Information Clerk";2020;"325205";2013;"325205"
"";"325206";"Kerani Rekod Perubatan";"Medical Records Clerk";2020;"325206";2013;"325206"
"";"325301";"Pembantu Kesihatan Masyarakat";"Community health aide";2020;"325301";2013;"325301"
"";"325302";"Promoter Kesihatan Masyarakat";"Community Health Promoter";2020;"325302";2013;"325302"
"";"325303";"Pekerja Kesihatan Masyarakat";"Community Health Worker";2020;"325303";2013;"325303"
"";"325304";"Pekerja Kesihatan Kampung";"Village Health Worker";2020;"325304";2013;"325304"
"";"325305";"Jururawat Masyarakat Gred U19";"Community Nurse Grade U19";2020;"325305";2013;"325305"
"";"325401";"Juruoptik Pendispensan Kanta Lekap";"Optician, Contact-Lens Dispensing";2020;"325401";2013;"325401"
"";"325402";"Juruoptik Kanta Lekap";"Contact lens optician";2020;"325402";2013;"325402"
"";"325403";"Juruoptik Pendispensan";"Dispensing optician";2020;"325403";2013;"325403"
"";"325501";"Pembantu Jurupulih Anggota";"Physiotherapy Assistant";2020;"325501";2013;"325501"
"";"325502";"Juruelektroterapi";"Electrotherapist";2020;"325502";2013;"325502"
"";"325503";"Ahli Terapi Acupressure";"Acupressure Therapist";2020;"325503";2013;"325503"
"";"325504";"Ahli Hydroterapi";"Hydrotherapist";2020;"325504";2013;"325504"
"";"325505";"Juruterapi Urutan";"Massage Therapist";2020;"325505";2013;"325505"
"";"325506";"Juruteknik Jurupulih Anggota";"Physiotherapy Technician";2020;"325506";2013;"325506"
"";"325507";"Juruteknik Pemulihan Fizikal";"Physical Rehabilitation Technician";2020;"325507";2013;"325507"
"";"325508";"Juruterapi Shiatsu";"Shiatsu Therapist";2020;"325508";2013;"325508"
"";"325509";"Jurupulih Perubatan Gred U29";"Medical Therapist Grade U29";2020;"325509";2013;"325509"
"";"325510";"Penolong Pengurus Kes Gred 19";"Assistant Case Manager Grade 19";2020;"325510";2013;"325510"
"";"325601";"Pembantu Makmal Perubatan";"Medical Laboratory Assistant";2020;"325601";2013;"325601"
"";"325602";"Penolong Hospital";"Hospital Assistant";2020;"325602";2013;"325602"
"";"325603";"Pembantu Perubatan";"Medical Assistant";2020;"325603";2013;"325603"
"";"325604";"Pembantu Klinik";"Clinical Assistant";2020;"325604";2013;"325604"
"";"325605";"Juruperalatan Radiograf";"Radiographist Equipment";2020;"325605";2013;"325605"
"";"325606";"Juruperalatan Radiograf Perubatan Am";"Radiographist Equipment, Medical, General";2020;"325606";2013;"325606"
"";"325607";"Jurukelengkapan X-Ray";"Medicalist X-Ray Equipment";2020;"325607";2013;"325607"
"";"325608";"Juruperalatan Elektrokardiograf";"Electrocardiographist Equipment";2020;"325608";2013;"325608"
"";"325609";"Juruperalatan Elektroensefalograf";"Electroencephalographist Equipment";2020;"325609";2013;"325609"
"";"325610";"Juruperalatan Pengimbasan";"Scanning Equipment";2020;"325610";2013;"325610"
"";"325611";"Jurusonografi";"Sonographer";2020;"325611";2013;"325611"
"";"325612";"Juruultrasonografi";"Ultrasonographer";2020;"325612";2013;"325612"
"";"325613";"Pengajar Klinikal";"Clinical Instructor";2020;"325613";2013;"325613"
"";"325614";"Pembantu Ophthalmic";"Ophthalmic Assistant";2020;"325614";2013;"325614"
"";"325615";"Penolong Pegawai Perubatan Gred U29";"Assistant Medical Officer Grade U29";2020;"325615";2013;"325615"
"";"325701";"Pemeriksa Kesihatan Awam";"Public Health Inspector";2020;"325701";2013;"325701"
